X,Y,OBJECTID,COUNTY_NAM,CONST_CODE,CONSTITUEN,COUNTY_ASS,COUNTY_A_1,REGIST_CEN,REGISTRATI,COUNTY_COD,Shape_Leng,Shape_Area
35.0946343225866,-0.328108291427629,186,KERICHO,193,SIGOWET/SOIN,0,,0,,35,1.14111672105,0.03767877444
35.5937307758313,-0.173841213512165,187,KERICHO,188,KIPKELION EAST,0,,0,,35,2.02251419359,0.06104512328
35.2597980447127,-0.313185351698439,188,KERICHO,190,AINAMOI,0,,0,,35,0.90457228439,0.01991298796
35.3788722724918,-0.540235722086692,189,BOMET,198,KONOIN,0,,0,,36,1.40727834175,0.06305473481
34.8741442426584,0.287859649137404,190,KAKAMEGA,209,SHINYALU,0,,0,,37,0.90967693767,0.03311207332
34.4676916838597,0.379746714684383,191,KAKAMEGA,206,MATUNGU,0,,0,,37,0.89694593176,0.02254994213
34.5506954055992,0.224657084533526,192,KAKAMEGA,207,BUTERE,0,,0,,37,0.74904343975,0.01696508937
34.5867983714851,0.143755855634873,193,KAKAMEGA,208,KHWISERO,0,,0,,37,0.76947216416,0.01207439976
34.8379939687704,0.466875415595236,194,KAKAMEGA,201,MALAVA,0,,0,,37,0.98007303681,0.03433239273
34.6909844116429,0.198748439340156,195,KAKAMEGA,210,IKOLOMANI,0,,0,,37,0.59404859694,0.01129177585
34.6952912590245,0.270372470635457,196,KAKAMEGA,202,LURAMBI,0,,0,,37,0.71804733538,0.01470695994
34.427018082233,0.276170683711937,197,KAKAMEGA,204,MUMIAS WEST,0,,0,,37,0.65670331043,0.01135247386
34.6585166725257,0.387164186838846,198,KAKAMEGA,203,NAVAKHOLO,0,,0,,37,0.80331373514,0.01927946321
34.5827662928124,0.33375729128362,199,KAKAMEGA,205,MUMIAS EAST,0,,0,,37,0.59252429152,0.01418207402
34.8344208764508,0.090167201349195,200,VIHIGA,213,HAMISI,0,,0,,38,0.83420987578,0.0150976386
34.7493360166316,0.111955485794102,201,VIHIGA,212,SABATIA,0,,0,,38,0.484191424,0.00900680758
34.5979138878528,0.018449920816303,202,VIHIGA,214,LUANDA,0,,0,,38,0.49719268705,0.00676323288
34.6917329421974,0.030443434533739,203,VIHIGA,211,VIHIGA,0,,0,,38,0.41320101066,0.00720607118
34.6141188788297,0.077866962048519,204,VIHIGA,215,EMUHAYA,0,,0,,38,0.40722220657,0.00721391476
34.6095537322592,0.559679380284861,205,BUNGOMA,220,KANDUYI,0,,0,,39,1.05042244998,0.0258603245
34.6040487597028,0.957140433182001,206,BUNGOMA,216,MT. ELGON,0,,0,,39,1.43021132769,0.07813260332
34.7291381188316,0.783159408935568,207,BUNGOMA,223,KIMILILI,0,,0,,39,0.62258796352,0.0144011099
34.4954636931078,0.734971987071978,208,BUNGOMA,217,SIRISIA,0,,0,,39,0.77932405997,0.01639133879
34.4500555020953,0.565661060248927,209,BUNGOMA,219,BUMULA,0,,0,,39,0.93025099154,0.02802725136
34.935762970981,0.774156340465967,210,BUNGOMA,224,TONGAREN,0,,0,,39,0.89557828404,0.03045559114
34.7977574161085,0.651353770916145,211,BUNGOMA,221,WEBUYE EAST,0,,0,,39,0.65236301306,0.01345374248
34.5912749951605,0.694261654681523,212,BUNGOMA,218,KABUCHAI,0,,0,,39,0.67085857029,0.01895467379
34.7168964690163,0.594957197226288,213,BUNGOMA,222,WEBUTE WEST,0,,0,,39,0.9201138524,0.0189696159
34.3441015365667,0.678331610107386,214,BUSIA,225,TESO NORTH,0,,0,,40,0.8295677747,0.02064204031
34.2932105370312,0.341356553953619,215,BUSIA,229,BUTULA,0,,0,,40,0.73637740467,0.01971501486
34.0656370192436,0.241746924798772,216,BUSIA,230,FUNYULA,0,,0,,40,0.7648819858,0.02238027935
34.2357374102147,0.537370733586106,217,BUSIA,226,TESO SOUTH,0,,0,,40,0.81009023416,0.02468153839
34.1800738899821,0.387254018453272,218,BUSIA,228,MATAYOS,0,,0,,40,0.67843373586,0.01585588416
34.3575731820593,0.502245852126155,219,BUSIA,227,NAMBALE,0,,0,,40,0.81467688902,0.01884717868
33.9913639011707,0.077928464315436,220,BUSIA,231,BUDALANGI,0,,0,,40,0.6412745716,0.0252623148
34.1760006054778,0.214677387033898,221,SIAYA,232,UGENYA,0,,0,,41,0.98168374055,0.02508391998
34.355162420497,-0.245404859269608,222,SIAYA,237,RARIEDA,0,,0,,41,0.95976702201,0.05513252693
34.136918992963,-0.152296118454809,223,SIAYA,236,BONDO,0,,0,,41,1.51056700535,0.10646047989
34.341164060444,0.204149451028976,224,SIAYA,233,UGUNJA,0,,0,,41,0.78810007532,0.01691819545
34.4643567624038,0.03825592378572,225,SIAYA,235,GEM,0,,0,,41,0.99671079628,0.03267451189
34.2168079697075,0.05775684915993,226,SIAYA,234,ALEGO USONGA,0,,0,,41,1.07156584039,0.04933063315
34.5705315582623,-0.515180984310307,227,HOMA BAY,248,RANGWE,0,,0,,43,1.01425108049,0.02223291617
34.7114604638368,-0.50550675326624,228,HOMA BAY,245,KASIPUL,0,,0,,43,0.626945094,0.02091284655
34.1078890368433,-0.64967144948517,229,HOMA BAY,252,SUBA,0,,0,,43,1.25097925556,0.09522585946
34.603790753215,-0.374617208452253,230,HOMA BAY,247,KARACHUONYO,0,,0,,43,1.09580216248,0.06069111454
34.871606034108,-0.449599017404228,231,HOMA BAY,246,KABONDO KASIPUL,0,,0,,43,0.7981781358,0.01999492758
34.3226636640759,-0.507490782770662,232,HOMA BAY,251,MBITA,0,,0,,43,1.65349117348,0.08535914692
34.3850275305174,-0.714948174943811,233,HOMA BAY,250,NDHIWA,0,,0,,43,1.19380021507,0.05643692428
34.4685843137898,-0.524091587762224,234,HOMA BAY,249,HOMA BAY TOWN,0,,0,,43,0.94081480683,0.0231283363
34.618484895013,-1.27827280786556,235,MIGORI,260,KURIA EAST,0,,0,,44,0.76704460546,0.01949165018
34.1349789091124,-0.931562003883041,236,MIGORI,258,NYATIKE,0,,0,,44,1.42787731379,0.09860196901
34.5296438922658,-0.875257241042843,237,MIGORI,254,AWENDO,0,,0,,44,0.75039802491,0.02132215352
34.5075103916478,-1.18128768134395,238,MIGORI,259,KURIA WEST,0,,0,,44,0.79472173002,0.02731519193
34.4361726644272,-0.947309137974062,239,MIGORI,257,URIRI,0,,0,,44,0.90311806844,0.03114529888
34.5991958636568,-0.820448258636729,240,MIGORI,253,RONGO,0,,0,,44,0.85404168135,0.01717931776
34.8241203230988,-0.740582435992582,241,KISII,267,NYARIBARI CHACHE,0,,0,,45,0.50631051491,0.01101293042
34.8125995452909,-0.566632971655383,242,KISII,268,KITUTU CHACHE NORTH,0,,0,,45,0.48362012051,0.01057790592
34.9267073500514,-0.83662212113299,243,KISII,266,NYARIBARI MASABA,0,,0,,45,0.47666893905,0.01282012835
34.71677963367,-0.807111724712082,244,KISII,265,BOMACHOGE CHACHE,0,,0,,45,0.50311026731,0.00824908539
34.7987841278775,-0.821272145203487,245,KISII,264,BOBASI,0,,0,,45,0.67933290134,0.0194702875
34.7520929747989,-0.909192925465388,246,KISII,263,BOMACHOGE BORABU,0,,0,,45,0.43502951342,0.00920368731
34.6899418471132,-0.661481239054734,247,KISII,261,BONCHARI,0,,0,,45,0.39582894528,0.01025400682
34.7560833912256,-0.61900053207937,248,KISII,269,KITUTU CHACHE SOUTH,0,,0,,45,0.458815607,0.00789194553
